Latitude, Longitude
1.525009,103.634402
42.497741,-73.797609
32.912422,-96.533447
28.320843,-81.348184
18.905371,-98.442075
34.864972,-82.347802
41.154771,-85.119593
35.311358,-80.733954
40.197009,-85.412159
42.882091,-87.919906
43.064154,-76.0227
41.352375,-83.141271
39.554075,-107.786523
39.050754,-76.694738
37.701208,-97.338082
51.887949,-8.479729
47.413365,-122.183215
41.422021,-81.529414
38.992626,-76.934821
21.394856,-157.963839
34.366371,-89.536593
38.208677,-75.682418
35.909787,-79.048772
32.938467,-97.262797
33.828935,-117.925657
41.62964,-70.999428
52.393063,-0.532277
41.077805,-81.510894
37.65016,-122.446807
34.599868,-118.126432
39.835463,-74.200773
36.213562,-81.686402
43.68398,-79.619415
34.687601,-118.178062
40.353442,-84.877868
42.215836,-72.620747
3.055806,103.083087
3.055711,103.082791
1.313489,103.872341
36.159928,-115.246664
3.13435,101.610913
31.258808,-92.434418
56.956557,8.695019
40.726376,-73.245642
1.359785,103.749339
26.003094,-80.342391
53.536567,-2.071873
27.946623,-82.321518
40.081218,-74.928775
42.634108,-87.841612
40.668683,-75.262
41.877252,-87.674441
36.764198,-119.821796
38.035572,-84.910434
40.786158,-73.061572
42.669559,-71.1303
41.936737,-88.775399
40.602191,-74.07453
39.558664,-119.793956
27.962291,-97.582423
38.412591,-96.216949
41.164988,-96.034347
37.963533,-87.540611
33.515301,-112.130241
37.312251,-121.817908
40.727407,-73.773664
32.82755,-96.627198
52.535654,-0.280948
34.235864,-118.548445
45.780976,-111.178332
42.835634,-71.364875
34.239663,-84.094751
34.063257,-117.72513
26.768275,-80.039425
32.967898,-80.05563
42.627909,-71.304786
33.711384,-117.991699
41.301087,2.073056
41.02579,-81.416473
41.872218,-87.790348
32.809984,-116.960762
30.352054,-95.542909
38.563951,-76.062667
42.510643,-82.888754
29.693748,-95.64678
39.128318,-77.200799
5.933709,116.103112
27.488635,-99.428164
55.817664,-4.477863
38.814373,-97.597518
37.725052,-97.338129
51.906222,0.900817
32.736271,-97.340858
43.386513,-123.312759
41.37901,-81.747788
42.462656,-75.062075
38.741783,-90.454154
41.512956,-81.576323
41.512819,-88.128029
34.512547,-78.02324
36.207632,-115.241435
14.595206,121.00213
35.674766,-80.480655
47.145371,-122.503065
41.97704,-91.668304
44.922292,-122.982474
29.419208,-95.256044
32.817147,-98.115483
39.876274,-75.441895
34.686875,-79.202016
41.633066,-87.011641
35.595109,-81.25513
30.825682,-83.274184
28.292274,-82.669326
38.035624,-84.505212
41.799667,-107.233101
42.731237,-84.496985
44.038778,-79.503168
18.037428,-63.042074
36.159264,-80.346558
36.781402,-76.350742
38.33932,-82.928517
34.078144,-118.344176
40.512584,-74.483529
40.369856,-105.512166
39.163066,-75.527255
42.418608,-83.113249
33.570463,-112.253378
-32.109491,116.02461
26.235539,-98.1658
39.545741,-75.027517
30.02187,-95.746516
25.561716,-80.380209
41.621941,-83.505669
38.754331,-88.897133
38.767345,-88.886868
40.668547,-75.261925
43.265066,-88.162501
32.673832,-96.757665
47.534885,-122.281101
40.112154,-74.932014
32.324324,-90.214302
14.641877,121.022022
40.450097,-79.223036
30.40433,-97.751392
29.215292,-81.031627
43.24185,-79.876873
33.846193,-118.360557
41.890417,-71.120262
33.805276,-84.020144
41.735725,-88.323411
51.675304,-0.599191
30.176388,-93.216189
42.199589,-83.172206
18.210499,-67.140113
33.921575,-118.272529
35.482084,-79.277942
41.627985,-87.503097
33.586683,-101.866181
38.930736,-94.689728
40.735992,-73.440279
33.965967,-81.006005
26.040256,-80.152947
40.139723,-87.628631
42.618849,-83.935151
32.864326,-96.610325
43.012786,-88.112056
32.547105,-92.079146
39.614676,-75.683465
34.10785,-84.535028
41.556692,-81.530144
33.302579,-111.989132
64.455449,11.546051
40.680236,-73.862607
39.967588,-104.958857
29.997444,-95.268092
28.593596,-81.44386
45.610979,-122.528067
42.65847,-82.824269
30.39516,-87.280031
39.445265,-78.001228
30.963447,-93.042817
38.607879,-90.202881
35.768259,-77.931383
40.081901,-74.948635
36.263761,-115.148695
42.936563,-78.804895
33.049849,-96.678261
51.209473,-2.178239
33.930533,-83.41686
52.703131,-1.983896
29.381923,-98.46969
41.651104,-86.022921
42.587988,-71.790799
33.927982,-84.457788
38.736371,-90.278103
35.431082,-78.188431
18.590386,73.747743
35.299495,-78.974693
33.498807,-112.106058
51.362097,0.066197
33.720396,-118.015079
34.50567,-81.99581
51.467642,0.007576
30.324384,-81.52568
37.236897,-77.421959
32.290734,-110.987664
43.85596,-90.517341
39.949543,-76.76122
51.342044,-0.015611
29.45794,-98.473465
51.123613,71.420831
41.502311,-88.166875
36.014174,-78.361944
21.382895,-157.727674
41.719687,-87.766478
41.793214,-87.61682
51.348776,-2.958293
33.925431,-118.257464
29.629443,-95.363874
43.57518,-80.253605
39.081096,-77.216678
34.660602,-77.320924
37.47703,-82.522399
39.967473,-74.133066
33.427037,-82.044595
36.542396,-79.737369
38.029099,-121.915336
30.21258,-97.705216
50.819728,-0.125381
51.89513,-2.111403
29.57999,-98.635047
42.411624,-71.118759
52.195185,-2.175106
43.661445,-79.385827
-21.243345,-44.998384
33.846734,-84.366744
42.256532,-89.042605
34.228024,-119.041681
32.733123,-96.835035
53.729043,-2.695066
36.417166,-79.943431
35.305457,-80.616782
1.378084,103.738064
56.076524,-3.429772
43.062197,-89.07696
4.492352,101.016388
39.809367,-104.771044
40.650892,-112.004815
50.854044,-0.570622
40.773019,-74.032696
39.359504,-111.574471
35.258777,-84.845206
36.289945,-119.7986
30.616405,-96.339495
21.716557,73.003872
40.635529,-112.306169
29.888775,-97.940279
33.801704,-117.932386
39.091009,-77.074219
42.27523,-84.987325
35.421985,-94.541955
30.716397,-88.188478
42.768215,-78.604382
40.734854,-111.887262
43.513176,-83.965151
-6.183552,106.831239
33.992408,-118.435089
50.460538,-104.53477
-27.58554,-48.585671
34.864047,-82.34722
44.610193,-123.085294
38.090703,-78.096994
29.808485,-95.529042
-23.582097,-46.671386
40.054013,-74.140444
42.026219,-71.49529
33.880601,-117.764839
33.368279,-111.890289
37.774263,-121.929528
38.924041,-104.698284
35.409321,-78.737003
36.097629,-115.07844
40.689301,-111.988125
38.740889,-90.386048
36.686352,-76.184701
33.962252,-118.023823
36.260393,-115.155938
28.031953,-81.758957
40.797083,-82.57866
41.246821,-95.948391
35.962532,-77.962753
35.785939,-78.677927
41.64326,-83.58374
-19.678762,-40.267134
39.427467,-84.557285
32.656815,-96.71842
51.562242,0.578463
26.071882,-80.405661
1.438327,103.781122
37.714324,-89.212701
35.30134,-95.131526
39.530831,-76.334742
53.721589,-1.859483
35.095319,-80.870801
36.726022,-119.734412
40.133285,-74.84059
42.93286,-78.877653
42.419932,-82.98784
41.524472,-81.450151
34.588366,-118.127091
44.813059,-73.083077
9.24251,124.73521
1.435597,103.790201
34.682564,-118.17838
42.372839,-83.1407
34.037509,-117.942274
36.319531,-95.638215
26.658591,-81.796889
33.393559,-111.707775
29.513921,-98.590918
39.278525,-76.613842
44.141787,-77.518951
47.933565,-122.304624
32.752256,-96.923668
42.072897,-80.157342
-29.817493,30.942342
34.014959,-118.445232
31.458415,-100.420447
51.522861,-0.444838
29.387702,-98.611987
35.210223,-106.662523
35.372498,-118.9526
50.943902,6.976356
53.379835,-1.468703
31.605525,-100.186061
53.378378,-1.4887
38.009677,-122.251878
41.430555,-81.490735
40.445306,-80.077632
44.416459,-85.396745
51.51433,-0.100605
35.240398,-83.359345
39.774082,-86.268732
34.065196,-118.345423
17.986553,-76.793371
38.964679,-76.763005
43.228104,-77.633888
36.959831,127.022597
33.906824,-98.53609
41.653575,-83.617465
42.688708,-73.824048
26.241787,-98.241972
41.640369,-87.932246
41.803293,-81.073509
35.555705,-82.485109
31.132051,-97.76221
36.118063,-97.06794
42.497863,-90.733856
32.916507,-96.784205
29.677258,-98.43245
37.164901,-94.312839
28.057013,-82.42947
38.292214,-77.511393
41.71744,-81.250909
53.30562,-2.363487
32.360901,-88.738408
5.295109,100.470248
31.822755,-81.593139
46.73314,-117.169964
32.228737,-110.966926
42.349399,-71.098813
-25.683693,28.162681
38.474243,-76.786581
51.656182,-3.87919
39.462962,-87.409312
4.038813,101.051417
29.94232,-90.039885
37.562902,-122.051776
42.356165,-83.066814
36.235807,-90.064263
41.720821,-87.82224
38.735038,-104.728039
25.734916,-80.350489
37.344679,-121.818194
34.00961,-95.486519
51.72047,0.458419
42.391283,-83.117676
39.980093,-75.154138
47.309441,-122.206252
33.691449,-84.296805
38.369409,-75.387842
51.751525,-1.593505
47.028293,-122.766195
38.558622,-121.365872
43.797064,-79.315124
45.708197,-122.682657
29.389815,-94.753372
33.530663,-84.367126
29.996438,-90.064519
42.364105,-82.951926
43.900544,-70.310113
34.222444,-118.446511
3.258258,101.699708
36.075816,-115.302425
41.83569,-87.719154
39.136225,-76.70278
42.482092,-76.485213
52.653229,-1.925794
30.043248,-89.92392
33.525905,-82.113127
41.550451,-87.18502
33.497507,-80.851138
36.207695,-115.037706
29.407642,-98.395646
40.642576,-73.977779
9.92393,-84.063235
34.008075,-85.963929
56.317156,-3.029211
33.969375,-118.029673
-40.900307,174.992661
33.006036,-96.61444
48.110148,-122.164968
30.536169,-97.617843
34.239559,-118.481862
36.049953,-95.870076
39.14875,-76.554517
42.993066,-84.170785
39.87283,-75.05226
34.212988,-118.605925
35.471871,-80.884592
36.099739,-75.714224
29.928416,-93.92724
43.738294,-80.947481
41.21586,-73.188001
40.113903,-82.947327
46.903102,-102.810069
33.595322,-117.847588
6.478341,100.509645
42.394976,-71.137329
21.60033,39.130205
25.777484,-80.222244
41.38955,2.137181
50.485909,-3.567272
33.471802,-88.364925
37.799342,-122.264001
43.512032,-96.77682
54.315449,-2.75697
40.368831,-74.082711
36.203782,-115.132412
51.472533,-0.134261
33.928473,-84.457203
33.783168,-117.88158
39.780733,-105.005091
39.923272,-77.612794
33.357408,-82.074056
53.96817,-1.041054
39.656994,-75.089142
50.948319,-114.008312
31.077288,-97.699297
41.045972,-80.637284
40.200652,-85.395615
33.640989,-84.360049
40.475765,-91.802552
42.426878,-71.065234
53.308503,-6.223587
40.719567,-73.804325
29.887256,-97.95185
37.330308,-121.859054
40.734741,-73.80865
35.72416,-86.319159
55.938319,-4.032774
29.266003,47.998325
29.615011,-95.557084
36.709852,4.062776
4.71452,103.206516
29.488268,-98.722767
33.61792,-117.107743
45.033111,-93.380973
33.503214,-84.355052
42.379837,-83.540737
45.64268,-122.758506
29.919774,-81.498874
40.713891,-74.230214
42.256386,-83.635634
27.999807,-82.415586
30.720701,-88.208962
42.481385,-89.041525
-37.860548,144.752829
42.48628,-83.243082
47.558948,-52.729313
-29.11428,26.18023
43.958992,-78.714028
40.829469,-115.747331
42.924392,-78.818459
39.613807,-104.766424
34.102843,-117.372189
38.466998,-76.771782
38.336717,-122.315187
39.158591,-75.509687
39.931415,-75.343051
33.951525,-83.37534
41.487743,-71.531876
53.762887,-2.381089
40.424228,-79.793377
40.005024,-83.025494
40.736235,-96.68089
29.506611,-98.597996
32.854905,-96.990168
33.461446,-111.985141
35.385464,-80.599315
41.983497,-88.06281
28.903544,-80.862486
42.565761,-82.997688
34.022073,-84.433714
44.493004,-80.173908
41.873866,-87.625109
37.813955,-121.243196
39.202203,-76.642163
45.426211,-73.606149
35.031563,-89.790023
53.448205,-2.36012
33.146286,-96.875915
31.161338,-81.484043
43.662635,-79.4031
26.509938,-81.950086
33.794645,-117.810784
51.366429,-2.916176
3.175191,101.744018
-19.543541,-40.627924
39.624176,-84.273483
39.633271,-79.948354
33.826501,-117.826068
34.264794,-118.7437
17.373063,-62.848283
42.643837,-71.234904
36.467688,-5.027657
37.709135,-122.452135
31.624535,-94.64297
51.705197,-0.175432
30.1304,-95.434348
30.383794,-91.064691
40.915871,-73.121999
36.376296,-94.216829
42.4937,-71.285831
30.399853,-88.926508
41.50277,-81.675163
33.615354,-86.693469
25.997037,-80.299951
30.12465,-92.01727
40.645737,-74.043991
29.910705,-89.963536
39.835618,-86.169464
21.447152,-158.015552
42.263867,-85.44362
39.990379,-81.49169
29.871894,-97.694837
33.999849,-80.476022
42.099179,-72.806621
37.60822,-77.44326
42.350046,-83.264329
39.673276,-75.681495
33.15975,-87.539814
39.404205,-77.424631
41.223855,-80.78888
32.418329,-81.784882
55.61092,-4.616707
33.468233,-81.995082
34.74426,-97.213612
37.746042,-121.46553
33.97997,-118.411394
39.978907,-86.121404
28.587249,-81.208897
45.906503,-122.750639
34.981356,-80.067188
40.146899,-88.255038
40.358096,-74.365347
37.046053,-76.350474
40.428748,-104.7093
42.91647,-87.88016
41.842519,-71.464986
33.018556,-96.817246
52.528754,-1.442743
36.246055,-80.251011
53.369376,-6.253472
37.622799,-122.432873
32.901118,-96.632822
40.917664,-74.199299
38.60934,-121.411026
45.73881,-87.15741
42.384136,-83.205998
-32.988449,27.946015
50.966491,-1.364057
-26.07809,27.970472
47.18547,-122.288496
39.793525,-75.144805
30.485453,-87.185171
18.007033,-66.388813
36.416636,-83.658879
36.416634,-83.658879
40.047479,-74.910374
39.676075,-75.750499
46.807084,-92.075395
27.360928,-82.546413
32.945506,-85.663092
29.175569,-81.028528
44.704732,-93.182088
29.72441,-95.41983
45.012112,-93.151953
37.437719,-77.467594
37.022352,-76.340174
33.871317,-84.154821
32.488273,-84.923187
40.588532,-75.595139
30.616515,-92.038149
41.652054,-72.773798
34.009914,-81.047736
32.860172,-96.776728
37.40633,-79.154038
35.111411,-106.603269
37.598924,-97.314687
32.240804,-80.685199
27.688348,-82.737757
29.959643,-95.418286
41.719177,-93.605427
29.901711,-97.912966
41.95887,-87.675077
35.353369,-80.150239
30.444783,-90.938243
39.428949,-75.23376
35.860913,-83.951242
35.550084,-77.411529
42.526522,-92.443942
32.30325,-86.231192
1.436828,103.785629
40.852355,-73.640598
34.183191,-80.980605
34.57433,-85.988523
33.830399,-117.839126
50.754458,-2.07828
44.957559,-93.208407
45.449862,-122.670703
43.6748,-70.444673
57.807508,-4.067525
33.993148,-80.967683
34.015607,-118.251816
26.196566,-98.166808
41.079473,-81.471456
35.898378,-84.176435
38.35947,-121.999837
32.021745,-81.063365
41.948507,-86.33965
30.462012,-84.308219
43.096064,-83.719633
41.014203,-81.63116
37.248328,-96.976085
32.058871,-81.074984
42.378641,-83.102549
41.773923,-71.421927
55.11496,-1.51924
34.79571,-77.444561
41.276346,-96.063294
37.991395,-120.398065
41.374996,-83.631769
40.144191,-74.209643
33.844826,-112.111642
53.366295,-2.280055
39.984516,-75.40274
32.779669,-96.805166
40.931019,-74.508018
42.404604,-83.309374
56.56699,-2.567177
34.16023,-117.485068
32.947411,-87.154499
53.723526,-0.423515
41.703928,-71.410549
31.264179,-92.492395
44.502787,-87.965216
14.562329,121.014284
29.92196,-95.176777
35.032256,-85.276682
30.441765,-84.293298
39.980228,-75.257808
47.081524,-122.328612
42.624151,-71.306486
41.157328,-80.416761
42.944245,-78.844192
35.401135,-118.969324
29.353962,-98.433762
35.362148,-118.943346
26.270946,-98.386927
36.169745,-86.494402
39.188583,-84.44578
32.640407,-117.091895
35.100247,-106.544174
41.592101,-74.263418
40.633962,-73.913485
43.734261,-79.5103
32.57612,-97.327989
43.014409,-85.714286
52.507992,-2.032103
29.768807,-95.358297
32.299606,-90.206799
38.040438,-84.501045
41.619793,-81.453487
39.790638,-82.77157
41.671978,-88.199472
41.106835,-80.647397
39.818505,-86.289767
34.092973,-118.322071
14.641919,121.022025
34.699465,-79.35093
35.465151,-97.381441
53.821151,-1.585072
6.457099,3.480365
39.164752,-86.510168
41.464356,-87.042532
29.591017,-95.215675
52.500273,-1.929929
14.584519,121.055621
41.195732,-80.377819
28.608541,-81.39662
42.941623,-78.813437
53.798756,-1.698176
51.355754,-2.125918
41.716214,-83.638411
36.839674,-87.500428
30.682575,-88.086453
35.113435,-106.580457
33.714457,-118.045456
37.998628,-121.870946
53.409341,-7.987517
-33.883347,151.201644
33.563203,-117.822921
30.042585,-89.931804
43.176974,-85.238725
35.720897,-80.941799
41.270967,-81.101463
44.047995,-123.087939
39.932603,-75.12517
35.598237,-77.400331
38.822413,-94.547522
30.696854,-95.535301
29.986099,-90.22698
34.004703,-81.022931
21.320676,-157.870674
33.63652,-112.184988
39.691405,-74.983423
53.479737,-113.523743
35.426207,-97.517791
52.840483,-108.957786
25.867426,-80.272202
28.505928,-99.515568
33.85174,-117.853893
35.181773,-101.866564
41.447851,-81.640007
44.021348,-88.589359
41.59093,-81.523338
34.523554,-117.430202
41.08461,-73.860686
36.107559,-95.910277
41.534285,-81.555167
31.769677,-106.261955
41.087644,-85.137074
35.065217,-94.629394
41.583785,-93.510019
41.638759,-87.508428
34.08506,-88.618603
40.552441,-111.866725
39.685693,-104.883426
47.601721,-122.632962
43.110644,-77.709533
29.395896,-95.23853
53.734153,-2.484003
36.463202,-83.565492
29.99056,-95.430293
37.649976,-120.902913
37.643634,-122.077049
53.76766,-2.424614
30.6634,-96.351086
36.761365,-119.801338
30.508019,-97.57195
29.919719,-81.498924
41.143892,-81.470653
39.068825,-77.049765
41.394679,-73.459143
44.060444,-103.201525
40.110313,-88.237743
39.920233,-86.138251
41.135569,-96.037325
33.668467,-117.910393
47.52918,-52.752642
37.733786,-121.461174
55.858783,-4.339201
33.822263,-85.768738
37.356013,-82.708551
40.997774,-75.171128
39.734107,-104.894905
33.139313,-117.086728
26.178918,-98.064498
41.327463,-72.953519
28.215206,-80.674395
36.141951,-97.055477
1.308324,103.922675
41.448755,-96.118288
36.169587,-97.067191
35.649753,-105.976624
42.995543,-87.888825
35.436768,-80.745441
35.269873,-93.115043
51.798403,-0.194242
47.217874,-122.293325
39.940673,-75.158425
35.808835,-94.627751
14.57701,121.02368
33.880828,-117.878766
53.421325,-2.815528
39.347983,-121.687684
30.197365,-93.187944
35.195706,-78.069523
38.941167,-92.33105
36.298452,-82.360372
42.271373,-71.085431
34.037873,-80.936933
40.196781,-85.405498
41.969488,-70.654754
35.17627,-82.000742
32.827113,-97.131341
40.876873,-72.700489
40.555603,-74.168476
42.312161,-71.075459
46.894301,-96.804499
41.027076,-83.630613
29.427107,-98.697618
38.885589,-77.00582
47.847415,-122.238771
33.974383,-94.749427
33.584935,-84.358934
33.840945,-117.950005
40.731725,-73.987748
27.856776,-82.694026
38.231376,-85.735143
32.522371,-84.888711
31.982917,-81.171302
40.60695,-74.028584
40.07847,-85.652143
38.411564,-121.381399
38.21453,-85.753243
29.92264,-91.68031
34.48545,-117.327064
53.401679,-6.14108
41.5621,-93.598608
56.19709,-3.17204
41.16015,-81.400254
41.064339,-81.512477
42.187735,-71.543602
30.05643,-89.958557
41.617051,-87.530776
42.516428,-82.953967
36.704657,-119.559471
0.0,0.0
40.525612,-75.775162
52.486334,-1.750546
53.731224,-2.526631
33.658769,-112.100011
33.539605,-117.147729
35.737118,-95.358234
33.779909,-84.138059
39.853934,-105.017887
41.868755,-80.120055
41.750834,12.353366
32.67864,-97.188154
41.167351,-85.13524
53.383776,-6.599918
1.508563,103.922388
3.15479,101.604358
30.632279,-87.043484
42.444388,-83.095563
41.613116,-87.795822
33.58731,-101.85808
41.871761,-87.705775
38.965981,-84.597499
41.24429,-82.696364
32.818487,-97.204752
40.595689,-122.41063
33.481833,-86.910457
37.301189,-78.395835
34.981788,-101.920205
26.678637,-80.204076
32.417171,-110.961191
35.25668,-81.204224
41.402669,2.161195
22.276915,114.16848
32.820451,-96.790363
51.563442,-3.319795
53.618544,-0.960744
40.437135,-80.019768
43.107583,-80.758336
-26.32187,27.65714
37.757211,-121.345102
39.816673,-86.387863
39.494294,-74.493718
46.737272,-117.167519
33.50991,-86.801793
30.238085,-97.725181
53.489598,-2.038951
39.039681,-76.672406
29.782525,-97.874602
55.062407,-3.583839
21.537227,39.167154
39.46689,-83.994187
37.810258,-122.269467
37.516816,-77.524243
40.150936,-74.231207
53.701433,-1.527024
41.944103,-80.555669
37.447094,-122.166828
42.268153,-71.80561
51.759024,-3.364726
41.370879,-83.627979
51.749875,-0.455016
44.689863,-63.584937
33.104853,-96.102156
42.318417,-83.193072
40.219018,-74.767345
35.494872,-97.494
47.156245,-122.354874
33.708221,-84.411123
35.288967,-80.954817
27.758592,-97.389703
42.854188,-78.833357
26.152327,-80.266335
40.042254,-76.421391
28.372614,-81.346859
41.912845,-87.685419
53.002523,-7.471559
42.764005,-83.050208
47.739013,-117.485175
37.369758,-120.592833
37.375247,-121.858766
33.994694,-118.368857
53.519475,-2.35102
30.634658,-81.446674
39.778428,-86.290088
33.558494,-85.078783
34.88476,-85.213288
35.271454,-94.521125
41.517457,-88.097917
39.478576,-77.947185
32.783148,-79.935295
5.523549,5.758664
7.803922,3.915615
42.694641,-73.674244
41.762303,-72.545666
36.824872,-76.402944
43.125917,-88.003861
33.983479,-81.052084
45.387274,-122.774955
40.713259,-89.600154
28.300565,-82.690594
51.537359,-0.337366
35.623525,-78.651809
36.061506,-115.089617
37.66693,-120.967638
43.659195,-70.258466
41.825228,-71.370134
51.281213,0.504784
51.596895,-3.070866
34.037296,-84.272316
-35.206836,138.483979
41.817038,-87.86276
32.68572,-96.909641
49.91641,-97.144961
38.995189,-76.878699
32.810315,-83.737117
41.74976,-87.702775
52.638101,-8.664415
-33.193973,151.576542
38.940581,-77.024611
40.702679,-89.602336
41.677731,-87.506763
36.78793,-76.27353
33.239802,-84.303393
-26.194344,28.034924
51.656084,-3.185282
51.522448,-0.136135
41.37335,-81.851152
53.550202,-2.10691
40.926604,-73.780895
29.526203,-95.382077
-6.216418,106.878296
37.062897,-120.816169
40.067164,-79.890813
43.96233,-70.287999
54.207895,-3.269023
37.561759,-77.459406
39.041415,117.209027
33.894235,-117.316617
15.357216,120.53531
50.91199,-1.411409
37.535514,-77.432633
33.964684,-83.453677
39.825406,-86.075801
40.587588,-73.813012
32.79843,-79.904922
44.783806,-63.688578
36.986455,-86.453187
37.443972,-94.699197
39.623839,-119.869801
30.167857,-95.426406
41.406827,-88.252813
34.207312,-86.224093
52.41627,-4.060491
39.256105,-76.516116
52.627946,-1.15991
14.528848,121.016916
51.332595,-0.26796
39.547163,-119.856536
51.66118,-0.483295
10.382112,123.644386
51.479777,-0.212124
36.124854,-86.815249
53.131728,-1.268784
52.368775,4.860099
35.521945,-97.492811
40.100605,-82.441079
39.114056,-108.353998
21.287293,-157.832356
33.741882,-84.671437
29.694243,-95.517131
39.774277,-84.373826
30.196142,-97.79023
37.644771,-97.350886
35.269166,-93.132926
41.946902,-71.275802
37.519173,-121.930894
37.982101,-87.571343
39.467923,-75.12738
40.848201,-74.646331
31.330673,-89.333582
38.674756,-85.691359
56.02642,-3.831242
40.756196,-74.255138
45.546472,-94.171005
35.572727,-80.938718
35.17937,-96.649728
51.560642,-0.096573
40.205215,-85.407678
33.967293,-118.084357
37.44167,-121.87821
33.977606,-83.992073
53.775279,-0.298969
27.563726,-80.40418
33.873766,-117.912515
41.208422,-96.124244
3.066763,101.490354
36.218765,-119.350719
36.972401,-79.843676
41.013504,-73.659738
35.318668,-81.918552
36.808379,-119.723895
42.371817,-71.032649
35.015342,-79.027103
54.805421,-1.586419
42.328517,-83.058917
30.642263,-96.313465
40.491047,-90.05309
42.527491,-92.451608
47.243099,-122.354279
42.25057,-83.16383
21.442487,-157.743642
42.643914,-73.786737
30.49591,-97.614268
40.971177,-81.745746
42.321141,-83.365751
55.865273,-3.995257
39.966757,-75.343094
39.131087,-94.346989
-33.994819,18.528022
32.617416,-97.103994
33.11158,-117.06895
40.131516,-88.26515
29.562679,-98.599464
30.198466,-97.792841
55.883017,-4.259946
39.154445,-122.159535
40.77186,-74.209398
40.70768,-82.538151
29.601806,-95.308755
56.594761,-3.320816
30.070989,-93.86938
34.675207,-118.11
42.615853,-71.305083
36.599199,-95.666208
34.097085,-117.960559
45.427174,-122.383127
42.348496,-83.034888
25.232902,55.274864
40.663614,-74.249834
41.168366,-81.513655
41.710852,-88.251322
37.298516,-89.570349
25.070087,-77.341382
39.431694,-77.80507
41.730908,-81.197563
41.811898,-71.359373
30.048423,-95.473732
38.680196,-76.552219
30.077742,-82.581739
55.107019,-1.517315
52.449726,-0.819133
34.044147,-84.223225
43.576026,-79.593155
41.419325,-81.697869
56.175865,-3.231541
42.262104,-72.67416
45.086043,-87.617702
39.23143,-84.768051
34.598215,-92.543476
51.940751,-0.015562
42.091232,-85.1391
51.295608,0.195934
56.466006,-2.979206
38.034501,-84.503398
37.743183,-85.63768
36.196349,-95.759958
40.337152,-79.61368
41.879349,-87.624374
40.923382,-81.160447
-26.190701,28.044493
41.268306,-95.956056
-37.925692,145.2725
52.486334,-1.750534
32.371616,-86.305978
33.112906,-87.557523
37.247876,-77.333054
40.825815,-96.709553
42.405004,-83.201535
40.550611,-75.487121
25.954407,-80.146482
38.238281,-85.742047
40.508105,-78.398233
51.576583,-0.439269
52.558272,-0.113494
1.371478,103.954311
51.066642,-4.04245
55.636029,-4.627187
40.636088,-103.200774
41.511833,-90.548642
40.050045,-79.899353
25.513482,-80.38272
53.49522,-3.011168
32.922343,-96.731045
50.017161,36.332526
35.860802,-86.373753
40.907735,-81.106231
33.949559,-81.2472
41.799001,-85.409284
34.050699,-118.302684
54.61633,-5.857836
28.379128,-81.405374
41.659741,-91.536525
57.206084,-2.213097
39.179391,-78.120992
52.949403,-6.978513
46.477858,-84.343649
27.849215,-82.819024
41.662358,-91.535592
40.778448,-84.134393
34.190973,-118.328887
51.649109,-0.117022
52.616774,-1.615258
42.370049,-71.025808
36.736878,-76.188842
51.620481,-3.943864
51.618562,0.291686
39.874479,-75.256863
40.265788,-76.793696
28.057189,-82.561206
-15.593054,28.276905
42.979032,-88.099169
26.369126,-80.103834
39.978196,-75.154621
38.81742,-121.257883
39.521685,-74.651816
37.9976,-121.354232
1.320375,103.842432
42.691631,-73.105472
47.623626,-122.06482
43.134568,-70.934297
33.728945,-117.989545
42.877376,-72.308391
53.412703,-1.404143
41.716591,-93.582162
51.222049,-0.169798
42.080411,-78.485469
42.905148,-78.062204
38.317801,-75.541124
40.992088,-96.64176
41.521452,-81.615478
43.549359,-79.66309
39.093647,-76.86161
43.525071,-83.54319
40.719503,-74.254819
41.784906,-87.779195
51.449048,-0.243379
1.33228,103.705228
40.681352,-73.979166
39.392193,-76.609823
38.126295,-122.250556
32.337044,-64.736061
51.831827,-2.248711
32.566791,-96.953472
41.971457,-87.900187
2.249877,102.272001
40.721309,-74.049836
33.062321,-97.007541
40.524522,-79.835415
30.180511,-97.612008
48.417569,-89.265445
27.941045,-82.292989
34.897568,-118.24072
33.754613,-117.906309
26.624283,-81.95001
39.538524,-84.367856
40.623661,-93.930534
52.987496,-6.994718
41.701748,-87.614241
47.382346,-122.166677
30.342374,-94.179515
53.787864,-1.598822
41.545649,-90.494246
26.328888,-80.184223
41.145579,-73.865918
42.356407,-83.049776
39.333627,-82.033337
37.200828,-93.280126
41.304252,-72.927077
42.253542,-84.760134
36.760346,-108.510555
30.07382,-95.434262
34.072968,-118.181787
39.446732,-75.702749
40.627751,-75.432293
42.115293,-71.669025
29.20209,-81.089461
-7.709347,110.374054
3.063323,101.57888
39.860708,-75.358153
43.031017,-83.768183
38.920484,-77.02457
37.653113,-122.412984
37.075608,-93.302674
38.71161,-77.003072
36.837671,-87.501603
37.732937,-87.133996
17.121878,-61.815987
36.397636,-94.211747
38.632197,-90.219598
33.221993,-97.132854
43.800776,-91.221507
26.282443,-80.207763
53.569867,-2.871244
25.839407,-80.28863
42.418319,-83.159605
28.183325,-82.430381
42.07584,-78.475207
43.077811,-76.119377
42.893291,-78.887423
33.623028,-117.939102
42.49837,-89.02824
-36.725887,174.738602
32.216222,-98.214848
38.450509,-77.369362
40.659785,-74.170162
52.073218,1.124608
53.796335,-6.462798
38.577237,-90.51242
